イニング,表裏,ボール,ストライク,アウト,一塁走者,二塁走者,三塁走者,投手,投手チーム名,投手投げ方,打者,打者チーム名,打者打ち方,球種,球速,投球位置,捕手構え位置,投球結果,投球,打席,打数,安打,スイング,三振四球,振り逃げ,打撃結果,打球タイプ,捕球者,プレーアウト数,プレー得点数,打点,自責点,メモ
9,表,0,1,1,○,-,-,蔵口 敦,金沢星稜大学,右,角尾頼尊,金沢学院大学,右,ストレート,,6,,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
9,表,0,2,1,-,○,-,蔵口 敦,金沢星稜大学,右,角尾頼尊,金沢学院大学,右,ストレート,,2,,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
9,表,0,2,1,-,○,-,蔵口 敦,金沢星稜大学,右,角尾頼尊,金沢学院大学,右,スライダー,,14,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
9,表,1,2,1,-,○,-,蔵口 敦,金沢星稜大学,右,角尾頼尊,金沢学院大学,右,ストレート,,6,,インプレー,1,1,1,0,1,,-,アウト,ゴロ,遊撃手,1,0,0,0,
9,表,0,0,2,-,-,○,蔵口 敦,金沢星稜大学,右,南 早羽己,金沢学院大学,左,ストレート,,4,,インプレー,1,1,1,0,1,,-,アウト,フライ,左翼手,1,0,0,0,D5
9,裏,0,0,0,-,-,-,水谷光希,金沢学院大学,右,架谷 岳,金沢星稜大学,右,スライダー,,3,,インプレー,1,1,1,0,1,,-,アウト,ゴロ,遊撃手,1,0,0,0,H2
9,裏,0,0,0,-,-,-,水谷光希,金沢学院大学,右,架谷 岳,金沢星稜大学,右,,,,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,H2
9,裏,0,0,1,-,-,-,水谷光希,金沢学院大学,右,苅安 陸,金沢星稜大学,右,ストレート,,1,,インプレー,1,1,1,0,1,,-,アウト,ゴロ,三塁手,1,0,0,0,F2
9,裏,0,0,2,-,-,-,水谷光希,金沢学院大学,右,清水翔音,金沢星稜大学,右,ストレート,,6,,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
9,裏,0,1,2,-,-,-,水谷光希,金沢学院大学,右,清水翔音,金沢星稜大学,右,ストレート,,6,,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
9,裏,0,2,2,-,-,-,水谷光希,金沢学院大学,右,清水翔音,金沢星稜大学,右,ツーシーム,,3,外角,インプレー,1,1,1,0,1,,-,アウト,ゴロ,二塁手,1,0,0,0,P3
